question_id,domain,ll_T,ll_B,ll_P,dB,dP,dBP,top1_T,top1_B,top1_P,affected_B,affected_P
7796,Math,395.25057585,395.29878347,395.25057586,0.04820761999997103,1.0000007932831068e-08,0.0482076099999631,n00000158,n00000158,n00000158,1,1
7799,Math,387.40221057,387.40221077,387.40221058,1.9999998812636477e-07,9.999951089412207e-09,1.9000003703695256e-07,n00000158,n00000158,n00000158,1,1
7805,Math,391.34978625,391.3511807,391.3497939,0.0013944499999638538,7.649999986369949e-06,0.0013867999999774838,n00000245,n00000245,n00000245,1,1
7807,Math,385.71386546,385.71386544,385.71386546,-2.0000015865662135e-08,0.0,-2.0000015865662135e-08,n00000242,n00000242,n00000242,1,0
7811,Math,382.06175866,382.06175834,382.06175866,-3.200000264769187e-07,0.0,-3.200000264769187e-07,n00000241,n00000241,n00000241,1,0
7812,Math,379.97811837,379.97811835,379.97811837,-2.0000015865662135e-08,0.0,-2.0000015865662135e-08,n00000241,n00000241,n00000241,1,0
7816,Math,390.71433787,390.71433729,390.71433787,-5.80000005356851e-07,0.0,-5.80000005356851e-07,n00000240,n00000240,n00000240,1,0
7818,Math,381.83438697,381.83438337,381.83438697,-3.6000000136482413e-06,0.0,-3.6000000136482413e-06,n00000241,n00000241,n00000241,1,0
7823,Math,383.74858797,383.74473445,383.74858797,-0.003853520000006938,0.0,-0.003853520000006938,n00000240,n00000240,n00000240,1,0
7836,Math,391.14538738,391.14540409,391.14538738,1.671000001124412e-05,0.0,1.671000001124412e-05,n00000157,n00000157,n00000157,1,0
7846,Math,375.47931079,375.47931034,375.47931079,-4.500000159168849e-07,0.0,-4.500000159168849e-07,n00000159,n00000159,n00000159,1,0
7850,Math,383.44264312,383.44264208,383.44264312,-1.040000029206567e-06,0.0,-1.040000029206567e-06,n00000241,n00000241,n00000241,1,0
7852,Math,382.26816626,382.26816626,382.26816626,0.0,0.0,0.0,n00000128,n00000128,n00000128,0,0
7853,Math,389.22616502,389.22616502,389.22616502,0.0,0.0,0.0,n00000155,n00000155,n00000155,0,0
7857,Math,382.72379583,382.72379583,382.72379583,0.0,0.0,0.0,n00000155,n00000155,n00000155,0,0
7858,Math,396.68324204,396.68324204,396.68324204,0.0,0.0,0.0,n00000157,n00000157,n00000157,0,0
7860,Math,385.59775225,385.59775226,385.59775225,1.0000007932831068e-08,0.0,1.0000007932831068e-08,n00000157,n00000157,n00000157,1,0
7861,Math,388.93252969,388.93252969,388.93252969,0.0,0.0,0.0,n00000159,n00000159,n00000159,0,0
7862,Math,384.35442772,384.35442772,384.35442772,0.0,0.0,0.0,n00000159,n00000159,n00000159,0,0
7863,Math,397.15450175,397.15450175,397.15450175,0.0,0.0,0.0,n00000155,n00000155,n00000155,0,0
7869,Math,381.94804322,381.94804322,381.94804322,0.0,0.0,0.0,n00000159,n00000159,n00000159,0,0
7874,Math,396.94649519,396.94649522,396.9575042,2.999996695507434e-08,0.011009010000009312,-0.011008980000042357,n00000037,n00000037,n00000037,1,1
7877,Math,393.85900738,393.85850404,393.85775658,-0.0005033399999661015,-0.0012507999999797903,0.0007474600000136888,n00000243,n00000243,n00000243,1,1
7883,Math,396.24717234,396.22546225,396.24717234,-0.021710089999999127,0.0,-0.021710089999999127,n00000161,n00000161,n00000161,1,0
7884,Math,384.43850987,384.43851137,384.43850987,1.499999996212864e-06,0.0,1.499999996212864e-06,n00000246,n00000246,n00000246,1,0
7885,Math,387.83173907,387.83173907,387.83173907,0.0,0.0,0.0,n00000158,n00000158,n00000158,0,0
7890,Math,387.75922671,387.75922705,387.75922673,3.39999985499162e-07,2.0000015865662135e-08,3.1999996963349986e-07,n00000128,n00000128,n00000128,1,1
7891,Math,395.89800416,395.89800416,395.89800416,0.0,0.0,0.0,n00000128,n00000128,n00000128,0,0
7895,Math,386.90873145,386.90873145,386.90873145,0.0,0.0,0.0,n00000154,n00000154,n00000154,0,0
7897,Math,397.4652415,397.4652415,397.4652415,0.0,0.0,0.0,n00000128,n00000128,n00000128,0,0
7902,Math,392.40391286,392.42251184,392.40394035,0.01859898000003568,2.749000003632318e-05,0.018571489999999358,n00000245,n00000245,n00000245,1,1
7905,Math,385.28730562,385.29950411,385.28730562,0.012198490000002948,0.0,0.012198490000002948,n00000161,n00000161,n00000161,1,0
7907,Math,401.48692321,401.48692318,401.48692321,-2.999996695507434e-08,0.0,-2.999996695507434e-08,n00000233,n00000233,n00000233,1,0
7918,Math,385.83963538,385.83962607,385.83963538,-9.309999995821272e-06,0.0,-9.309999995821272e-06,n00000241,n00000241,n00000241,1,0
7931,Math,391.2137688,391.21355413,391.2137688,-0.00021467000004804504,0.0,-0.00021467000004804504,n00000242,n00000242,n00000242,1,0
7935,Math,396.17483443,396.17483443,396.17483443,0.0,0.0,0.0,n00000240,n00000240,n00000240,0,0
7939,Math,383.1249902,383.12499018,383.1249902,-2.0000015865662135e-08,0.0,-2.0000015865662135e-08,n00000159,n00000159,n00000159,1,0
7940,Math,393.24192207,393.24192234,393.24192207,2.699999868127634e-07,0.0,2.699999868127634e-07,n00000128,n00000128,n00000128,1,0
7945,Math,389.11080544,389.11080544,389.11080544,0.0,0.0,0.0,n00000155,n00000155,n00000155,0,0
7948,Math,378.66645305,378.66645305,378.66645305,0.0,0.0,0.0,n00000155,n00000155,n00000155,0,0
7951,Math,375.69115832,375.6911227,375.69115832,-3.562000000556509e-05,0.0,-3.562000000556509e-05,n00000155,n00000155,n00000155,1,0
7952,Math,386.49569268,386.49569268,386.49569268,0.0,0.0,0.0,n00000158,n00000158,n00000158,0,0
7953,Math,385.76881577,385.76877411,385.76881577,-4.166000002214787e-05,0.0,-4.166000002214787e-05,n00000157,n00000157,n00000157,1,0
7955,Math,394.80090751,394.80090751,394.80090751,0.0,0.0,0.0,n00000158,n00000158,n00000158,0,0
7959,Math,385.79284822,385.79330792,386.12054608,0.0004597000000217122,0.3276978600000007,-0.32723815999997896,n00000304,n00000304,n00000304,1,1
7961,Math,381.77871279,381.77871279,381.77871279,0.0,0.0,0.0,n00000239,n00000239,n00000239,0,0
7962,Math,384.31871374,384.31871375,384.31871381,9.999951089412207e-09,6.999999868639861e-08,-6.00000475969864e-08,n00000245,n00000245,n00000245,1,1
7963,Math,383.84895346,383.84895345,383.84895346,-1.0000007932831068e-08,0.0,-1.0000007932831068e-08,n00000239,n00000239,n00000239,1,0
7969,Math,384.68716885,384.68716885,384.68716885,0.0,0.0,0.0,n00000159,n00000159,n00000159,0,0
7976,Math,377.67870319,377.67869573,377.67870319,-7.460000006176415e-06,0.0,-7.460000006176415e-06,n00000155,n00000155,n00000155,1,0
7984,Math,392.26823867,392.26823867,392.26823867,0.0,0.0,0.0,n00000155,n00000155,n00000155,0,0
8001,Math,387.41200384,387.41200384,387.41200384,0.0,0.0,0.0,n00000154,n00000154,n00000154,0,0
8003,Math,382.33970172,382.33970172,382.33970172,0.0,0.0,0.0,n00000154,n00000154,n00000154,0,0
8007,Math,388.46042694,388.46043011,388.46226492,3.1700000135970186e-06,0.0018379800000047908,-0.0018348099999911938,n00000245,n00000245,n00000245,1,1
8013,Math,389.54731178,389.52100894,389.54731178,-0.026302839999971184,0.0,-0.026302839999971184,n00000161,n00000161,n00000161,1,0
8014,Math,386.98246637,386.98246644,386.98246755,6.999999868639861e-08,1.1800000265793642e-06,-1.1100000278929656e-06,n00000246,n00000246,n00000246,1,1
8021,Math,386.50460826,386.50460713,386.50460454,-1.1299999869152089e-06,-3.7199999951553764e-06,2.5900000082401675e-06,n00000240,n00000240,n00000240,1,1
8022,Math,393.30204371,393.30204371,393.30204371,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0
8025,Math,388.58886688,388.58886537,388.58886682,-1.5100000041456951e-06,-5.999999075356754e-08,-1.4500000133921276e-06,n00000161,n00000161,n00000161,1,1
8029,Math,402.5854718,402.5854718,402.5854718,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0
8038,Math,392.23301929,392.23301929,392.23301929,0.0,0.0,0.0,n00000128,n00000128,n00000128,0,0
8042,Math,379.83856543,379.8385528,379.8422042,-1.2630000014723919e-05,0.003638770000009117,-0.003651400000023841,n00000159,n00000159,n00000159,1,1
8044,Math,378.22873582,378.22873582,378.22873582,0.0,0.0,0.0,n00000159,n00000159,n00000159,0,0
8047,Math,382.03578509,382.03578498,382.03578509,-1.0999997357430402e-07,0.0,-1.0999997357430402e-07,n00000159,n00000159,n00000159,1,0
8048,Math,382.86944663,382.86944648,382.86944663,-1.500000053056283e-07,0.0,-1.500000053056283e-07,n00000241,n00000241,n00000241,1,0
8049,Math,384.40873241,384.4087324,384.40873241,-1.0000007932831068e-08,0.0,-1.0000007932831068e-08,n00000159,n00000159,n00000159,1,0
8051,Math,382.61933088,382.61933088,382.61933088,0.0,0.0,0.0,n00000159,n00000159,n00000159,0,0
8052,Math,391.18322319,391.18322319,391.18322319,0.0,0.0,0.0,n00000155,n00000155,n00000155,0,0
8053,Math,369.21256529,369.21256489,369.21256529,-3.9999997625272954e-07,0.0,-3.9999997625272954e-07,n00000155,n00000155,n00000155,1,0
8057,Math,382.11844933,382.11844932,382.11844932,-9.999951089412207e-09,-9.999951089412207e-09,0.0,n00000130,n00000130,n00000130,1,1
8058,Math,384.88887522,384.88887522,384.88887522,0.0,0.0,0.0,n00000155,n00000155,n00000155,0,0
8059,Math,390.08479685,390.08479685,390.08479685,0.0,0.0,0.0,n00000239,n00000239,n00000239,0,0
8061,Math,384.0309266,384.0309266,384.0309266,0.0,0.0,0.0,n00000159,n00000159,n00000159,0,0
8063,Math,391.27545971,391.27545971,391.27545971,0.0,0.0,0.0,n00000238,n00000238,n00000238,0,0
8064,Math,376.2960687,376.2960687,376.2960687,0.0,0.0,0.0,n00000155,n00000155,n00000155,0,0
8065,Math,390.76115608,390.76115608,390.76115608,0.0,0.0,0.0,n00000239,n00000239,n00000239,0,0
8066,Math,385.34843378,385.34843395,385.34843379,1.7000002117129043e-07,1.0000007932831068e-08,1.6000001323845936e-07,n00000245,n00000245,n00000245,1,1
8079,Math,386.23283676,386.23283676,386.23283676,0.0,0.0,0.0,n00000128,n00000128,n00000128,0,0
8080,Math,392.69572915,392.6820176,392.69572915,-0.013711549999982253,0.0,-0.013711549999982253,n00000161,n00000161,n00000161,1,0
8081,Math,379.87108995,379.87108995,379.86916886,0.0,-0.001921089999996184,0.001921089999996184,n00000037,n00000037,n00000037,0,1
8083,Math,390.52764458,390.52764458,390.52764458,0.0,0.0,0.0,n00000159,n00000159,n00000159,0,0
8086,Math,397.14292971,397.14292971,397.14292971,0.0,0.0,0.0,n00000158,n00000158,n00000158,0,0
8087,Math,382.38120114,382.38120114,382.38120114,0.0,0.0,0.0,n00000129,n00000129,n00000129,0,0
8094,Math,426.9617338,426.9617338,426.9617338,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0
8096,Math,402.66544422,402.66544422,402.66544316,0.0,-1.0599999882288103e-06,1.0599999882288103e-06,n00000243,n00000243,n00000243,0,1
8097,Math,393.01474371,393.01474371,393.01474371,0.0,0.0,0.0,n00000157,n00000157,n00000157,0,0
8102,Math,382.63624314,382.63624314,382.63624314,0.0,0.0,0.0,n00000154,n00000154,n00000154,0,0
8105,Math,405.86657052,405.86657052,405.86657052,0.0,0.0,0.0,n00000196,n00000196,n00000196,0,0
8108,Math,392.74704084,392.7556247,392.74709189,0.008583859999987453,5.104999996774495e-05,0.008532810000019708,n00000161,n00000245,n00000161,1,1
8109,Math,402.38497627,402.38497627,402.38497627,0.0,0.0,0.0,n00000196,n00000196,n00000196,0,0
8110,Math,393.91978561,393.91977085,393.91978562,-1.475999999911437e-05,1.0000007932831068e-08,-1.4770000007047202e-05,n00000151,n00000151,n00000151,1,1
8117,Math,397.3076019,397.30760161,397.30760193,-2.900000026784255e-07,2.999996695507434e-08,-3.1999996963349986e-07,n00000232,n00000232,n00000232,1,1
8126,Math,382.33057293,382.33057292,382.33057293,-1.0000007932831068e-08,0.0,-1.0000007932831068e-08,n00000241,n00000241,n00000241,1,0
8129,Math,386.71769342,386.71769122,386.71769342,-2.19999998307685e-06,0.0,-2.19999998307685e-06,n00000242,n00000242,n00000242,1,0
8134,Math,397.88706513,397.88706513,397.88706513,0.0,0.0,0.0,n00000240,n00000240,n00000240,0,0
8135,Math,389.5946872,389.59464737,389.5946872,-3.9829999991525256e-05,0.0,-3.9829999991525256e-05,n00000241,n00000241,n00000241,1,0
8139,Math,387.6046722,387.60463368,387.6046722,-3.8519999975505925e-05,0.0,-3.8519999975505925e-05,n00000242,n00000242,n00000242,1,0
8140,Math,388.67634,388.67633983,388.67634,-1.6999996432787157e-07,0.0,-1.6999996432787157e-07,n00000242,n00000242,n00000242,1,0
8144,Math,391.53775231,391.5377523,391.53775231,-9.999951089412207e-09,0.0,-9.999951089412207e-09,n00000242,n00000242,n00000242,1,0
8145,Math,382.30123009,382.30121931,382.30122625,-1.0779999968235643e-05,-3.8399999766625115e-06,-6.939999991573131e-06,n00000066,n00000066,n00000066,1,1
8148,Math,380.2250741,380.22506984,380.40547628,-4.259999968780903e-06,0.18040218000004415,-0.18040644000001294,n00000241,n00000241,n00000241,1,1
8149,Math,387.38648061,387.40183319,387.39688686,0.015352580000012495,0.010406250000016826,0.004946329999995669,n00000240,n00000240,n00000240,1,1
8150,Math,384.06933051,384.06932677,384.06933051,-3.7400000110210385e-06,0.0,-3.7400000110210385e-06,n00000241,n00000241,n00000241,1,0
8152,Math,383.70615078,383.7061573,383.70615078,6.51999999945474e-06,0.0,6.51999999945474e-06,n00000159,n00000159,n00000159,1,0
8153,Math,382.55360823,382.55360823,382.55360823,0.0,0.0,0.0,n00000154,n00000154,n00000154,0,0
8157,Math,387.02531359,387.02531359,387.02531359,0.0,0.0,0.0,n00000128,n00000128,n00000128,0,0
8169,Math,385.3081439,385.3081439,385.3081439,0.0,0.0,0.0,n00000155,n00000155,n00000155,0,0
8171,Math,386.18039328,386.18039328,386.18039328,0.0,0.0,0.0,n00000159,n00000159,n00000159,0,0
8174,Math,384.20697189,384.20697187,384.20687647,-1.9999959022243274e-08,-9.541999997964012e-05,9.540000002061788e-05,n00000303,n00000303,n00000303,1,1
8176,Math,392.1645176,392.1645176,392.1645176,0.0,0.0,0.0,n00000159,n00000159,n00000159,0,0
8185,Math,383.74153139,383.74153139,383.74153139,0.0,0.0,0.0,n00000239,n00000239,n00000239,0,0
8189,Math,389.59291889,389.59291889,389.59291708,0.0,-1.8100000147569517e-06,1.8100000147569517e-06,n00000303,n00000303,n00000303,0,1
8193,Math,383.00618427,383.00618427,383.00618427,0.0,0.0,0.0,n00000155,n00000155,n00000155,0,0
8194,Math,394.65592108,394.65592108,394.65592108,0.0,0.0,0.0,n00000157,n00000157,n00000157,0,0
8195,Math,381.7877335,381.78773358,381.7877335,8.000000661922968e-08,0.0,8.000000661922968e-08,n00000245,n00000245,n00000245,1,0
8196,Math,382.39812266,382.39812266,382.39812266,0.0,0.0,0.0,n00000158,n00000158,n00000158,0,0
8197,Math,377.93820479,377.93820503,377.93820479,2.4000001985768904e-07,0.0,2.4000001985768904e-07,n00000238,n00000238,n00000238,1,0
8198,Math,386.75053153,386.75053153,386.75053054,0.0,-9.899999895424116e-07,9.899999895424116e-07,n00000243,n00000243,n00000243,0,1
8199,Math,391.74481366,392.32421026,391.74481366,0.5793965999999955,0.0,0.5793965999999955,n00000158,n00000245,n00000158,1,0
8201,Math,379.74883487,379.74883531,379.74883495,4.400000079840538e-07,8.000000661922968e-08,3.6000000136482413e-07,n00000246,n00000246,n00000246,1,1
8202,Math,374.15123901,374.15123901,374.15031336,0.0,-0.0009256499999992229,0.0009256499999992229,n00000037,n00000037,n00000037,0,1
8203,Math,393.36201818,393.36201818,393.36201818,0.0,0.0,0.0,n00000159,n00000159,n00000159,0,0
8204,Math,389.49146182,389.49146182,389.49146182,0.0,0.0,0.0,n00000239,n00000239,n00000239,0,0
8207,Math,382.98430005,382.98429997,382.98430005,-8.000000661922968e-08,0.0,-8.000000661922968e-08,n00000159,n00000159,n00000159,1,0
8220,Math,402.84070568,402.84070568,402.8407053,0.0,-3.799999603870674e-07,3.799999603870674e-07,n00000243,n00000243,n00000243,0,1
8225,Math,388.16320981,388.16320981,388.16320981,0.0,0.0,0.0,n00000154,n00000154,n00000154,0,0
8228,Math,390.49311724,390.49311724,390.49311724,0.0,0.0,0.0,n00000154,n00000154,n00000154,0,0
8230,Math,399.86323554,399.85962112,399.86323554,-0.003614420000019436,0.0,-0.003614420000019436,n00000056,n00000056,n00000056,1,0
8233,Math,386.56566532,387.3087637,386.5752137,0.7430983799999922,0.009548380000012457,0.7335499999999797,n00000161,n00000245,n00000161,1,1
8237,Math,396.60393363,396.6039333,396.60393363,-3.2999997756633093e-07,0.0,-3.2999997756633093e-07,n00000240,n00000240,n00000240,1,0
8239,Math,388.39519735,388.39519735,388.39519735,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0
8243,Math,382.1754153,382.17541361,382.1754153,-1.6899999764063978e-06,0.0,-1.6899999764063978e-06,n00000242,n00000242,n00000242,1,0
8244,Math,415.20318124,415.20319354,415.20319721,1.2299999980314169e-05,1.596999999264881e-05,-3.67000001233464e-06,n00000037,n00000037,n00000037,1,1
8245,Math,414.53759689,414.53759689,414.53759689,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0
8246,Math,407.48386174,407.48386174,407.48386174,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0
8252,Math,385.80603458,385.80599363,385.80603458,-4.095000002735105e-05,0.0,-4.095000002735105e-05,n00000161,n00000161,n00000161,1,0
8264,Math,382.89255194,382.89254907,382.89255194,-2.870000002985762e-06,0.0,-2.870000002985762e-06,n00000241,n00000241,n00000241,1,0
8270,Math,385.62421799,385.62421799,385.62423796,0.0,1.99700000393932e-05,-1.99700000393932e-05,n00000157,n00000157,n00000157,0,1
8271,Math,397.13428554,397.13428554,397.13428554,0.0,0.0,0.0,n00000128,n00000128,n00000128,0,0
8272,Math,387.96466724,387.96466723,387.96466724,-1.0000007932831068e-08,0.0,-1.0000007932831068e-08,n00000159,n00000159,n00000159,1,0
8277,Math,380.66327617,380.66326977,380.66327617,-6.400000017947605e-06,0.0,-6.400000017947605e-06,n00000242,n00000242,n00000242,1,0
8282,Math,376.72914732,376.72892463,376.72914733,-0.00022268999998686922,1.0000007932831068e-08,-0.00022269999999480206,n00000158,n00000158,n00000158,1,1
8283,Math,399.99126642,399.99126642,399.99126642,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0
8286,Math,382.74705968,382.74706469,382.74705968,5.009999995309045e-06,0.0,5.009999995309045e-06,n00000159,n00000159,n00000159,1,0
8287,Math,388.30529294,388.30529294,388.30529294,0.0,0.0,0.0,n00000232,n00000232,n00000232,0,0
8289,Math,383.47037933,383.47037933,383.47037933,0.0,0.0,0.0,n00000158,n00000158,n00000158,0,0
8292,Math,377.79331435,377.79318991,377.79331435,-0.00012443999997913124,0.0,-0.00012443999997913124,n00000158,n00000158,n00000158,1,0
8295,Math,391.10913971,391.10913971,391.10913971,0.0,0.0,0.0,n00000158,n00000158,n00000158,0,0
8297,Math,392.40288518,392.40288518,392.40288518,0.0,0.0,0.0,n00000239,n00000239,n00000239,0,0
8303,Math,388.51469218,388.51469218,388.51469218,0.0,0.0,0.0,n00000159,n00000159,n00000159,0,0
8304,Math,410.70474447,410.70474447,410.70474447,0.0,0.0,0.0,n00000151,n00000151,n00000151,0,0
8306,Math,392.38529125,392.38529125,392.38529125,0.0,0.0,0.0,n00000239,n00000239,n00000239,0,0
8309,Math,392.33061962,392.33061962,392.33061962,0.0,0.0,0.0,n00000158,n00000158,n00000158,0,0
8314,Math,387.56450579,387.56450579,387.56450579,0.0,0.0,0.0,n00000239,n00000239,n00000239,0,0
8315,Math,385.7378268,385.7378268,385.7378268,0.0,0.0,0.0,n00000155,n00000155,n00000155,0,0
8320,Math,391.75051171,391.75051171,391.75051171,0.0,0.0,0.0,n00000158,n00000158,n00000158,0,0
8321,Math,387.93725783,387.93725783,387.93725783,0.0,0.0,0.0,n00000159,n00000159,n00000159,0,0
8327,Math,397.50116293,397.49911943,397.50116293,-0.0020435000000134096,0.0,-0.0020435000000134096,n00000161,n00000161,n00000161,1,0
